Sales,Quantity,Discount,Profit,state_mean,customer_loyalty,sub_cat_encoded,Main Category_Furniture,Main Category_Office Supplies,Main Category_Technology,Region_Central,Region_East,Region_South,Region_West
32.4,5,0.0,15.552,37.68536490897677,14.6205125,7,0,1,0,0,0,0,1
680.01,3,0.0,176.8026,68.35525425531915,21.105858823529413,12,1,0,0,1,0,0,0
15.28,2,0.0,7.4872,37.68536490897677,10.034444444444446,8,0,1,0,0,0,0,1
143.976,3,0.2,8.9985,-26.915380465717984,-121.51604285714286,13,0,0,1,1,0,0,0
29.7,3,0.0,8.019,37.68536490897677,66.906825,2,0,1,0,0,0,0,1
74.352,3,0.2,23.235,-26.915380465717984,69.56020769230769,7,0,1,0,1,0,0,0
198.744,4,0.3,-14.196,-23.67485820568928,23.38825925925926,12,1,0,0,0,1,0,0
1979.928,9,0.2,148.4946,-17.257731203931204,28.287583999999995,13,0,0,1,1,0,0,0
434.352,3,0.2,43.4352,-23.67485820568928,22.25629166666667,11,0,1,0,0,1,0,0
241.424,2,0.2,-36.2136,37.68536490897677,80.79710499999999,12,1,0,0,0,0,0,1
99.568,2,0.2,33.6042,-26.915380465717984,-4.551200000000001,8,0,1,0,1,0,0,0
18.24,6,0.2,6.156,66.22524174008811,15.34251111111111,10,0,1,0,0,1,0,0
5.46,3,0.0,1.5288,37.68536490897677,18.376018181818182,4,0,1,0,0,0,0,1
21.84,3,0.0,10.92,68.53695114942529,11.567759999999998,7,0,1,0,0,0,1,0
17.94,3,0.0,8.073,66.22524174008811,20.76616153846154,7,0,1,0,0,1,0,0
56.52,3,0.0,15.8256,66.22524174008811,9.67178,11,0,1,0,0,1,0,0
69.5,5,0.0,20.155,82.08000485436894,11.460099999999999,2,0,1,0,0,1,0,0
101.994,2,0.7,-71.3958,-24.95606827956989,35.83731538461538,15,0,0,1,0,1,0,0
51.588,1,0.4,-15.4764,-24.95606827956989,-3.425222222222222,0,1,0,0,0,1,0,0
307.98,2,0.0,89.3142,66.22524174008811,39.61388,13,0,0,1,0,1,0,0
11.808,2,0.2,4.2804,37.68536490897677,13.866733333333334,10,0,1,0,0,0,0,1
853.93,5,0.3,-24.398,-26.915380465717984,-150.46911111111112,12,1,0,0,1,0,0,0
111.98,2,0.0,26.8752,68.53695114942529,-4.378041176470591,14,0,0,1,0,0,1,0
217.584,2,0.2,19.0386,37.68536490897677,43.63633333333334,13,0,0,1,0,0,0,1
99.98,2,0.0,42.9914,54.48744838709677,26.728492857142857,14,0,0,1,0,0,1,0
141.96,2,0.0,41.1684,72.53792641509433,-13.198750000000002,1,1,0,0,0,0,0,1
20.736,4,0.2,7.2576,-9.896713259668509,26.13054166666667,7,0,1,0,0,0,0,1
801.6,5,0.5,-448.896,-9.896713259668509,-25.044592307692312,0,1,0,0,0,0,0,1
10.64,4,0.0,2.7664,37.68536490897677,13.833575,4,0,1,0,0,0,0,1
21.81,3,0.0,5.8887,68.35525425531915,42.16196363636363,2,0,1,0,1,0,0,0
3.28,2,0.0,1.476,66.22524174008811,26.505733333333335,4,0,1,0,0,1,0,0
6.68,1,0.0,3.2064,66.22524174008811,46.32947333333333,7,0,1,0,0,1,0,0
166.44,3,0.0,79.8912,37.68536490897677,44.77425384615385,7,0,1,0,0,0,0,1
25.92,5,0.2,9.072,-23.67485820568928,10.98105,7,0,1,0,0,1,0,0
99.588,2,0.7,-82.99,-23.67485820568928,-14.573399999999998,10,0,1,0,0,1,0,0
35.28,3,0.0,11.9952,37.68536490897677,19.231515384615385,5,1,0,0,0,0,0,1
25.3,5,0.0,11.891,43.712077586206895,60.8816875,10,0,1,0,0,1,0,0
233.058,3,0.3,-53.2704,-26.915380465717984,23.324028571428574,12,1,0,0,1,0,0,0
60.048,9,0.2,22.518,-9.831294949494948,27.348869999999998,7,0,1,0,0,0,0,1
217.056,7,0.2,78.6828,-23.67485820568928,19.87242777777778,7,0,1,0,0,1,0,0
5.76,2,0.0,1.6704,37.68536490897677,77.42922999999999,4,0,1,0,0,0,0,1
17.15,1,0.0,4.6305,66.22524174008811,104.39516111111112,9,0,1,0,0,1,0,0
84.784,2,0.2,-16.9568,-26.915380465717984,341.13205,9,0,1,0,1,0,0,0
46.35,5,0.0,21.7845,66.22524174008811,23.476578571428572,7,0,1,0,0,1,0,0
219.84,4,0.0,107.7216,37.68536490897677,30.197625,7,0,1,0,0,0,0,1
159.96,5,0.2,17.9955,37.68536490897677,22.25629166666667,13,0,0,1,0,0,0,1
600.558,3,0.3,-8.5794,-17.257731203931204,-22.060599999999997,12,1,0,0,1,0,0,0
10.48,1,0.2,3.799,-30.61212551724138,35.04077333333333,7,0,1,0,0,0,1,0
1259.97,3,0.0,327.5922,66.22524174008811,71.09132,13,0,0,1,0,1,0,0
44.46,5,0.6,-17.784,-26.915380465717984,45.0918,5,1,0,0,1,0,0,0
79.96,4,0.0,22.3888,64.24861,31.63002916666667,13,0,0,1,1,0,0,0
268.24,7,0.2,93.884,-30.009706635071094,22.3783,7,0,1,0,0,0,1,0
177.536,4,0.2,62.1376,-30.61212551724138,-13.198750000000002,7,0,1,0,0,0,1,0
7.824,1,0.2,2.934,-3.3670856209150326,55.219500000000004,8,0,1,0,0,0,1,0
210.68,2,0.0,50.5632,145.72759791666667,13.844473684210527,5,1,0,0,0,1,0,0
36.288,7,0.2,12.7008,-26.915380465717984,74.7006,7,0,1,0,1,0,0,0
66.69,3,0.0,22.0077,41.49402272727273,321.66398666666663,5,1,0,0,0,0,0,1
35.98,2,0.0,10.0744,64.24861,-4.448559090909091,13,0,0,1,1,0,0,0
242.352,3,0.2,9.0882,66.22524174008811,43.63633333333334,1,1,0,0,0,1,0,0
8.608,2,0.2,3.0128,37.68536490897677,-16.64440909090909,10,0,1,0,0,0,0,1
199.98,2,0.0,53.9946,66.22524174008811,56.13558095238096,13,0,0,1,0,1,0,0
41.4,4,0.0,19.872,136.28712399999998,8.604179999999998,6,0,1,0,1,0,0,0
25.16,5,0.6,-11.322,-26.915380465717984,-19.487014285714285,5,1,0,0,1,0,0,0
2.808,3,0.7,-1.9656,-30.61212551724138,23.013135714285713,10,0,1,0,0,0,1,0
129.888,6,0.2,12.9888,-3.3670856209150326,0.8209375,5,1,0,0,0,0,1,0
11.52,5,0.2,4.176,37.68536490897677,28.590423076923077,10,0,1,0,0,0,0,1
89.0664,1,0.32,-17.0274,-26.915380465717984,-8.45252,1,1,0,0,1,0,0,0
22.752,6,0.6,-8.532,-17.257731203931204,18.110915384615385,5,1,0,0,1,0,0,0
32.784,4,0.8,-52.4544,-26.915380465717984,18.58878,10,0,1,0,1,0,0,0
99.372,2,0.3,-7.098,-23.67485820568928,-24.89091428571429,12,1,0,0,0,1,0,0
46.864,2,0.2,7.6154,-26.915380465717984,43.57221111111111,14,0,0,1,1,0,0,0
319.41,5,0.1,7.098,66.22524174008811,24.104392307692308,12,1,0,0,0,1,0,0
1554.936,3,0.2,77.7468,-26.915380465717984,-9.66462857142857,9,0,1,0,1,0,0,0
87.92,5,0.2,29.673,-26.915380465717984,18.57004166666667,8,0,1,0,1,0,0,0
33.488,7,0.2,-1.2558,-29.139264788732394,65.73623,9,0,1,0,0,0,0,1
21.36,8,0.0,8.1168,90.73028837209303,-69.82589999999999,5,1,0,0,0,0,1,0
332.704,1,0.2,33.2704,-23.67485820568928,16.124473333333334,9,0,1,0,0,1,0,0
99.99,1,0.0,34.9965,37.68536490897677,101.12744545454547,14,0,0,1,0,0,0,1
95.84,4,0.2,34.742,-26.915380465717984,13.92287,13,0,0,1,1,0,0,0
12.672,2,0.2,4.752,37.68536490897677,28.164355555555556,10,0,1,0,0,0,0,1
7.89,1,0.0,3.5505,37.68536490897677,23.022782352941174,3,0,1,0,0,0,0,1
230.28,3,0.2,23.028,37.68536490897677,11.857679999999998,12,1,0,0,0,0,0,1
274.491,3,0.7,-228.7425,-23.67485820568928,-20.390764285714287,10,0,1,0,0,1,0,0
20.0,4,0.0,9.6,75.59195585585586,13.08663846153846,3,0,1,0,0,0,1,0
11.56,4,0.0,5.4332,37.68536490897677,10.79677142857143,6,0,1,0,0,0,0,1
7.98,3,0.0,2.0748,75.59195585585586,13.08663846153846,4,0,1,0,0,0,1,0
258.072,3,0.2,0.0,-3.3670856209150326,-28.331175,5,1,0,0,0,0,1,0
31.16,2,0.0,7.79,136.28712399999998,-2.023,9,0,1,0,1,0,0,0
470.302,7,0.3,-87.3418,-17.257731203931204,128.91179333333332,12,1,0,0,1,0,0,0
129.92,4,0.0,5.1968,75.59195585585586,53.71384375,9,0,1,0,0,0,1,0
14.73,3,0.0,7.2177,37.68536490897677,28.9216,6,0,1,0,0,0,0,1
31.44,3,0.0,8.4888,72.53792641509433,9.5532,9,0,1,0,0,0,0,1
275.97,3,0.0,11.0388,90.73028837209303,30.567645454545456,9,0,1,0,0,0,1,0
706.86,7,0.0,197.9208,66.22524174008811,12.555670588235294,11,0,1,0,0,1,0,0
161.94,3,0.0,9.7164,66.22524174008811,432.82081875,9,0,1,0,0,1,0,0
35.76,12,0.0,10.0128,75.59195585585586,4.654528571428572,4,0,1,0,0,0,1,0
294.93,3,0.0,144.5157,75.59195585585586,27.357922222222225,6,0,1,0,0,0,1,0
45.68,2,0.0,21.0128,43.712077586206895,18.7969875,7,0,1,0,0,1,0,0
151.056,9,0.2,7.5528,-26.915380465717984,24.386173333333332,9,0,1,0,1,0,0,0
5.78,2,0.0,2.7166,37.68536490897677,27.32371875,6,0,1,0,0,0,0,1
41.96,2,0.0,2.9372,37.68536490897677,88.05661428571429,9,0,1,0,0,0,0,1
45.0,3,0.0,4.95,121.56858961038961,37.71959285714286,14,0,0,1,0,1,0,0
5.176,4,0.8,-7.764,-17.257731203931204,25.640649999999997,10,0,1,0,1,0,0,0
22.72,1,0.0,9.3152,37.68536490897677,29.343577777777778,5,1,0,0,0,0,0,1
14.432,4,0.2,3.4276,-26.915380465717984,45.796475,3,0,1,0,1,0,0,0
15.24,5,0.2,5.334,37.68536490897677,21.774877777777778,10,0,1,0,0,0,0,1
13.184,4,0.8,-20.4352,-26.915380465717984,16.124473333333334,10,0,1,0,1,0,0,0
10.528,4,0.2,3.29,-17.257731203931204,28.804144444444447,3,0,1,0,1,0,0,0
166.5,3,0.0,21.645,37.68536490897677,17.80997142857143,5,1,0,0,0,0,0,1
107.97,3,0.0,22.6737,37.68536490897677,27.32371875,14,0,0,1,0,0,0,1
61.96,2,0.0,27.882,43.712077586206895,9.066525,7,0,1,0,0,1,0,0
41.54,2,0.0,19.5238,108.77508798076923,31.63002916666667,10,0,1,0,1,0,0,0
222.352,13,0.2,77.8232,66.22524174008811,44.92005384615384,10,0,1,0,0,1,0,0
1266.86,7,0.0,291.3778,100.24185241379311,74.35549999999999,1,1,0,0,0,0,1,0
30.56,4,0.0,14.9744,37.68536490897677,30.54463636363636,8,0,1,0,0,0,0,1
140.736,8,0.2,49.2576,29.674133333333334,62.154828571428574,13,0,0,1,0,0,0,1
27.168,2,0.2,2.7168,-26.915380465717984,-1.9367333333333334,4,0,1,0,1,0,0,0
159.8,4,0.0,70.312,60.68374509803922,-1.2985277777777773,14,0,0,1,0,0,1,0
3.808,1,0.2,1.2376,-17.257731203931204,17.475229411764705,7,0,1,0,1,0,0,0
99.98,2,0.0,7.9984,37.68536490897677,28.446729411764707,14,0,0,1,0,0,0,1
59.94,3,0.0,28.1718,37.68536490897677,24.386173333333332,7,0,1,0,0,0,0,1
89.97,3,0.0,37.7874,42.70075789473684,7.440105882352941,14,0,0,1,0,0,0,1
892.98,2,0.0,80.3682,72.53792641509433,76.399975,0,1,0,0,0,0,0,1
149.97,3,0.0,5.9988,68.53695114942529,80.79710499999999,13,0,0,1,0,0,1,0
7.38,2,0.0,3.3948,90.73028837209303,18.442976923076923,8,0,1,0,0,0,1,0
339.96,5,0.2,42.495,37.68536490897677,19.011766666666666,13,0,0,1,0,0,0,1
86.62,2,0.0,8.662,62.75104528301887,13.5577,5,1,0,0,1,0,0,0
14.28,1,0.0,6.5688,82.08000485436894,6.7970703703703705,10,0,1,0,0,1,0,0
16.256,2,0.2,1.2192,-3.3670856209150326,13.866733333333334,4,0,1,0,0,0,1,0
19.75,5,0.0,5.135,62.855089516129034,27.83515,11,0,1,0,1,0,0,0
3.592,1,0.2,1.1225,66.22524174008811,21.828041666666667,10,0,1,0,0,1,0,0
21.56,7,0.0,10.3488,66.22524174008811,-109.72492307692308,6,0,1,0,0,1,0,0
26.38,1,0.0,12.1348,136.28712399999998,19.87242777777778,7,0,1,0,1,0,0,0
1.192,2,0.8,-2.0264,-26.915380465717984,1.1177785714285713,10,0,1,0,1,0,0,0
259.98,2,0.0,88.3932,50.863919626168226,37.04020689655172,14,0,0,1,0,1,0,0
7.28,1,0.0,3.4944,41.09658846153846,3.1946,8,0,1,0,1,0,0,0
3.96,2,0.0,1.4652,66.22524174008811,24.03531875,3,0,1,0,0,1,0,0
332.94,3,0.0,9.9882,68.53695114942529,-7.345225,9,0,1,0,0,0,1,0
57.69,3,0.0,23.6529,82.80503829787234,326.93905,5,1,0,0,1,0,0,0
47.616,3,0.2,3.5712,-3.3670856209150326,24.145175000000005,4,0,1,0,0,0,1,0
92.52,9,0.0,18.504,29.674133333333334,51.87605,14,0,0,1,0,0,0,1
58.05,3,0.0,26.703,68.53695114942529,8.888914285714286,10,0,1,0,0,0,1,0
25.32,5,0.2,9.1785,66.22524174008811,8.629106666666667,10,0,1,0,0,1,0,0
243.992,7,0.2,30.499,-9.896713259668509,-40.13335,9,0,1,0,0,0,0,1
41.568,6,0.8,-66.5088,-26.915380465717984,65.99352857142857,10,0,1,0,1,0,0,0
2.182,1,0.8,-3.6003,-17.257731203931204,4.916385714285715,10,0,1,0,1,0,0,0
13.128,3,0.2,4.2666,66.22524174008811,-132.03754999999998,10,0,1,0,0,1,0,0
82.344,3,0.2,27.7911,66.22524174008811,28.25098888888889,10,0,1,0,0,1,0,0
180.98,5,0.8,-470.548,-17.257731203931204,37.077709523809524,11,0,1,0,1,0,0,0
45.36,7,0.0,21.7728,37.68536490897677,26.85926,7,0,1,0,0,0,0,1
213.08,7,0.0,102.2784,121.56858961038961,71.96664000000001,10,0,1,0,0,1,0,0
63.68,8,0.0,28.0192,66.22524174008811,55.48650714285714,5,1,0,0,0,1,0,0
115.96,4,0.5,-64.9376,-24.95606827956989,9.74422,1,1,0,0,0,1,0,0
253.176,3,0.2,-31.647,37.68536490897677,26.771708333333333,0,1,0,0,0,0,0,1
35.4,5,0.0,13.452,37.68536490897677,7.158844444444444,4,0,1,0,0,0,0,1
330.588,1,0.4,-115.7058,66.22524174008811,8.8585875,0,1,0,0,0,1,0,0
57.42,9,0.0,26.4132,108.77508798076923,5.011314285714286,10,0,1,0,1,0,0,0
158.376,3,0.2,13.8579,-26.915380465717984,17.111183333333333,13,0,0,1,1,0,0,0
21.8,2,0.0,6.104,121.56858961038961,37.71959285714286,13,0,0,1,0,1,0,0
269.49,3,0.0,5.3898,35.85601515151515,486.69325,9,0,1,0,0,0,1,0
119.976,3,0.2,-17.9964,-30.009706635071094,11.460099999999999,14,0,0,1,0,0,1,0
447.86,7,0.0,219.4514,50.863919626168226,36.83637,10,0,1,0,0,1,0,0
858.24,4,0.1,143.04,66.22524174008811,26.118239999999997,12,1,0,0,0,1,0,0
11.68,2,0.0,5.4896,62.855089516129034,37.71959285714286,4,0,1,0,1,0,0,0
4.71,1,0.0,0.0,100.20680322580645,36.4473,3,0,1,0,0,0,0,1
4.24,5,0.8,-6.36,-26.915380465717984,6.429841666666668,10,0,1,0,1,0,0,0
323.136,4,0.2,12.1176,66.22524174008811,35.348275,1,1,0,0,0,1,0,0
258.279,3,0.3,-70.1043,-17.257731203931204,-20.390764285714287,12,1,0,0,1,0,0,0
435.999,3,0.15,5.1294,37.68536490897677,19.098092857142856,1,1,0,0,0,0,0,1
772.68,5,0.2,-57.951,-26.915380465717984,7.809071428571429,9,0,1,0,1,0,0,0
21.24,9,0.2,7.434,-29.139264788732394,-40.45665,8,0,1,0,0,0,0,1
64.704,3,0.2,23.4552,-30.009706635071094,12.9161,7,0,1,0,0,0,1,0
87.6,5,0.0,42.048,50.863919626168226,0.8209375,7,0,1,0,0,1,0,0
1268.82,9,0.0,266.4522,121.56858961038961,91.0408909090909,12,1,0,0,0,1,0,0
42.368,2,0.2,8.4736,-23.67485820568928,-155.9796785714286,5,1,0,0,0,1,0,0
29.12,4,0.0,12.5216,68.53695114942529,17.543049999999997,5,1,0,0,0,0,1,0
337.98,2,0.0,101.394,66.22524174008811,38.178070000000005,13,0,0,1,0,1,0,0
15.58,1,0.0,3.895,72.53792641509433,69.31204666666666,9,0,1,0,0,0,0,1
79.96,5,0.2,-17.991,72.53792641509433,52.065127272727274,13,0,0,1,0,0,0,1
7.36,2,0.0,0.1472,37.68536490897677,11.24705,2,0,1,0,0,0,0,1
199.836,4,0.3,-37.1124,121.56858961038961,168.88567692307694,0,1,0,0,0,1,0,0
58.416,2,0.2,16.7946,-26.915380465717984,41.28140833333334,14,0,0,1,1,0,0,0
3999.95,5,0.0,1159.9855,66.22524174008811,55.48650714285714,15,0,0,1,0,1,0,0
32.952,3,0.2,6.5904,-30.61212551724138,32.506600000000006,5,1,0,0,0,0,1,0
254.97,3,0.0,91.7892,82.08000485436894,59.10354999999999,14,0,0,1,0,1,0,0
10.048,4,0.2,3.14,-23.67485820568928,46.606700000000004,7,0,1,0,0,1,0,0
479.984,2,0.2,89.997,-3.3670856209150326,16.88045,16,0,0,1,0,0,1,0
29.61,9,0.0,13.3245,66.22524174008811,24.477614285714285,3,0,1,0,0,1,0,0
19.152,3,0.2,6.4638,37.68536490897677,16.01124,10,0,1,0,0,0,0,1
8.568,3,0.8,-14.5656,-26.915380465717984,-1.2985277777777773,10,0,1,0,1,0,0,0
16.9,5,0.0,6.253,37.68536490897677,30.12205714285714,4,0,1,0,0,0,0,1
159.98,2,0.0,57.5928,66.22524174008811,6.692433333333333,14,0,0,1,0,1,0,0
24.96,4,0.0,11.232,66.22524174008811,-26.76316428571429,7,0,1,0,0,1,0,0
319.968,4,0.2,71.9928,-17.257731203931204,17.475229411764705,14,0,0,1,1,0,0,0
371.97,3,0.0,66.9546,48.326800000000006,19.87242777777778,14,0,0,1,0,1,0,0
28.35,9,0.0,13.608,37.68536490897677,53.26863125,6,0,1,0,0,0,0,1
14.352,3,0.2,5.2026,-29.139264788732394,23.476578571428572,8,0,1,0,0,0,0,1
14.76,5,0.6,-11.439,-26.915380465717984,26.771708333333333,5,1,0,0,1,0,0,0
201.568,4,0.2,22.6764,72.53792641509433,31.424083333333332,13,0,0,1,0,0,0,1
70.08,5,0.2,24.528,-26.915380465717984,25.640649999999997,7,0,1,0,1,0,0,0
24.56,2,0.0,11.5432,37.68536490897677,35.99326875,7,0,1,0,0,0,0,1
67.8,10,0.0,31.188,62.855089516129034,127.36093749999999,7,0,1,0,1,0,0,0
30.672,3,0.2,9.585,-23.67485820568928,21.828041666666667,8,0,1,0,0,1,0,0
677.58,5,0.4,-158.102,-23.67485820568928,109.09466363636362,13,0,0,1,0,1,0,0
885.528,9,0.2,-99.6219,37.68536490897677,165.43089166666667,12,1,0,0,0,0,0,1
62.31,3,0.0,22.4316,62.855089516129034,26.13054166666667,14,0,0,1,1,0,0,0
572.16,3,0.2,35.76,37.68536490897677,32.506600000000006,12,1,0,0,0,0,0,1
20.104,1,0.2,1.7591,-23.67485820568928,37.42883684210526,5,1,0,0,0,1,0,0
8.64,3,0.0,4.2336,72.53792641509433,62.45787272727273,6,0,1,0,0,0,0,1
421.372,2,0.3,-6.0196,-17.257731203931204,14.05,12,1,0,0,1,0,0,0
22.32,5,0.2,5.301,-23.67485820568928,-38.79674,4,0,1,0,0,1,0,0
41.9,2,0.0,8.799,66.22524174008811,-26.76316428571429,14,0,0,1,0,1,0,0
7.896,3,0.2,2.4675,-17.257731203931204,60.52962142857143,3,0,1,0,1,0,0,0
499.95,5,0.0,174.9825,68.35525425531915,34.88880909090909,14,0,0,1,1,0,0,0
69.216,6,0.2,11.2476,-30.61212551724138,21.5854,11,0,1,0,0,0,1,0
29.12,5,0.2,9.828,37.68536490897677,-28.331175,10,0,1,0,0,0,0,1
4.956,4,0.7,-3.7996,-23.67485820568928,4.916385714285715,10,0,1,0,0,1,0,0
45.96,2,0.0,13.788,66.22524174008811,60.8816875,11,0,1,0,0,1,0,0
208.16,1,0.0,56.2032,90.73028837209303,-44.175681250000004,11,0,1,0,0,0,1,0
14.04,3,0.2,1.5795,-26.915380465717984,-6.038381818181818,4,0,1,0,1,0,0,0
113.888,2,0.2,9.9652,72.53792641509433,9.557616666666666,12,1,0,0,0,0,0,1
14.94,3,0.0,6.8724,62.75104528301887,10.32284117647059,6,0,1,0,1,0,0,0
22.911,7,0.7,-17.5651,-30.009706635071094,65.73623,10,0,1,0,0,0,1,0
2.944,1,0.2,-0.6624,-3.3670856209150326,23.324028571428574,2,0,1,0,0,0,1,0
276.784,2,0.2,89.9548,66.22524174008811,20.203870588235304,10,0,1,0,0,1,0,0
605.88,6,0.0,151.47,145.72759791666667,68.64670666666666,12,1,0,0,0,1,0,0
242.352,8,0.7,-363.528,-29.139264788732394,-0.13115454545454597,1,1,0,0,0,0,0,1
12.448,2,0.2,3.89,-23.67485820568928,-33.12134,7,0,1,0,0,1,0,0
4.2,2,0.0,1.176,72.53792641509433,46.606700000000004,4,0,1,0,0,0,0,1
23.976,3,0.6,-14.3856,-17.257731203931204,-7.410757142857143,5,1,0,0,1,0,0,0
196.62,2,0.0,96.3438,108.77508798076923,27.123900000000003,6,0,1,0,1,0,0,0
47.984,2,0.2,0.5998,-23.67485820568928,-4.106371428571429,14,0,0,1,0,1,0,0
129.92,4,0.0,10.3936,37.68536490897677,18.373522222222224,5,1,0,0,0,0,0,1
37.68,3,0.2,2.355,-9.831294949494948,20.69922222222222,9,0,1,0,0,0,0,1
2025.36,6,0.2,607.608,-24.95606827956989,-129.15179999999998,14,0,0,1,0,1,0,0
6.88,1,0.2,2.322,72.53792641509433,9.5532,10,0,1,0,0,0,0,1
6.672,1,0.2,0.5004,-26.915380465717984,33.76445555555555,2,0,1,0,1,0,0,0
354.9,5,0.0,17.745,35.85601515151515,60.61930454545455,9,0,1,0,0,0,1,0
11.648,2,0.2,4.2224,37.68536490897677,1.1177785714285713,10,0,1,0,0,0,0,1
4.224,3,0.2,0.4752,-30.61212551724138,23.022782352941174,4,0,1,0,0,0,1,0
37.312,4,0.2,2.7984,-23.67485820568928,82.08084545454545,4,0,1,0,0,1,0,0
872.94,3,0.0,157.1292,68.53695114942529,76.399975,0,1,0,0,0,0,1,0
9.656,1,0.2,1.5691,-30.61212551724138,59.10354999999999,5,1,0,0,0,0,1,0
43.26,3,0.0,14.2758,37.68536490897677,4.654528571428572,11,0,1,0,0,0,0,1
72.784,1,0.2,-18.196,-17.257731203931204,23.324028571428574,9,0,1,0,1,0,0,0
10.128,2,0.2,3.6714,37.68536490897677,4.0325999999999995,10,0,1,0,0,0,0,1
104.68,5,0.2,35.3295,-23.67485820568928,-30.36458571428571,8,0,1,0,0,1,0,0
4912.59,3,0.0,196.5036,37.68536490897677,46.606700000000004,2,0,1,0,0,0,0,1
8.76,2,0.0,4.2048,62.75104528301887,36.72111666666667,10,0,1,0,1,0,0,0
299.9,2,0.0,74.975,66.22524174008811,50.90068,13,0,0,1,0,1,0,0
4.752,1,0.2,1.6038,37.68536490897677,36.70206666666667,10,0,1,0,0,0,0,1
913.43,5,0.3,-52.196,-17.257731203931204,11.44735,1,1,0,0,1,0,0,0
246.384,2,0.2,27.7182,72.53792641509433,150.55606,13,0,0,1,0,0,0,1
42.048,9,0.2,5.256,-26.915380465717984,11.206216666666668,4,0,1,0,1,0,0,0
11.76,5,0.2,1.323,-3.3670856209150326,37.673877777777776,4,0,1,0,0,0,1,0
128.85,3,0.0,3.8655,66.22524174008811,61.491814285714284,13,0,0,1,0,1,0,0
0.556,1,0.8,-0.9452,-26.915380465717984,81.2114090909091,10,0,1,0,1,0,0,0
853.092,6,0.4,-227.4912,-23.67485820568928,-40.13335,0,1,0,0,0,1,0,0
302.67,3,0.0,72.6408,108.77508798076923,474.46333333333337,12,1,0,0,1,0,0,0
56.7,5,0.0,27.783,37.68536490897677,52.254445454545454,7,0,1,0,0,0,0,1
45.78,3,0.0,22.89,145.72759791666667,30.54463636363636,10,0,1,0,0,1,0,0
5.04,2,0.2,1.764,-30.009706635071094,40.31001428571428,6,0,1,0,0,0,1,0
98.352,3,0.2,35.6526,72.53792641509433,28.287583999999995,10,0,1,0,0,0,0,1
100.0,4,0.0,21.0,68.53695114942529,18.286113333333333,14,0,0,1,0,0,1,0
828.6,3,0.0,240.294,62.855089516129034,95.82631,12,1,0,0,1,0,0,0
36.63,3,0.0,9.8901,66.22524174008811,-34.77760909090909,9,0,1,0,0,1,0,0
117.488,7,0.2,41.1208,37.68536490897677,25.640649999999997,10,0,1,0,0,0,0,1
7.312,1,0.2,2.5592,37.68536490897677,33.79076,10,0,1,0,0,0,0,1
256.784,1,0.2,32.098,37.68536490897677,8.8585875,12,1,0,0,0,0,0,1
16.52,5,0.2,5.5755,37.68536490897677,20.76616153846154,10,0,1,0,0,0,0,1
40.48,2,0.0,14.5728,66.22524174008811,-3.7853583333333334,5,1,0,0,0,1,0,0
325.632,6,0.2,28.4928,-9.896713259668509,24.02362,11,0,1,0,0,0,0,1
3.15,1,0.0,1.512,66.22524174008811,25.377460000000003,6,0,1,0,0,1,0,0
129.92,4,0.0,38.976,37.68536490897677,46.32947333333333,11,0,1,0,0,0,0,1
42.68,4,0.0,19.6328,62.536962499999994,57.901970588235294,8,0,1,0,0,0,1,0
361.96,2,0.0,83.2508,50.863919626168226,46.606700000000004,1,1,0,0,0,1,0,0
23.832,3,0.2,6.5538,-9.831294949494948,45.045825,4,0,1,0,0,0,0,1
63.312,3,0.2,20.5764,-24.95606827956989,51.607933333333335,7,0,1,0,0,1,0,0
18.62,2,0.0,5.3998,66.22524174008811,33.76445555555555,2,0,1,0,0,1,0,0
75.18,6,0.0,35.3346,66.22524174008811,37.71966666666666,6,0,1,0,0,1,0,0
25.16,2,0.0,8.5544,43.712077586206895,93.80434705882352,5,1,0,0,0,1,0,0
14.368,2,0.2,3.9512,-23.67485820568928,20.00045454545455,5,1,0,0,0,1,0,0
484.704,6,0.2,-84.8232,37.68536490897677,26.85926,12,1,0,0,0,0,0,1
50.112,6,0.2,16.2864,66.22524174008811,44.92005384615384,10,0,1,0,0,1,0,0
9.248,2,0.2,3.3524,-24.95606827956989,4.8887035714285725,7,0,1,0,0,1,0,0
18.72,5,0.2,6.552,72.53792641509433,9.25825294117647,10,0,1,0,0,0,0,1
107.982,3,0.4,-26.9955,-24.95606827956989,-40.45665,13,0,0,1,0,1,0,0
24.1,5,0.0,9.158,75.59195585585586,44.27465384615384,5,1,0,0,0,0,1,0
64.12,4,0.0,30.7776,100.24185241379311,98.45766470588237,10,0,1,0,0,0,1,0
35.0,4,0.0,10.5,66.22524174008811,0.8209375,4,0,1,0,0,1,0,0
186.048,4,0.2,9.3024,66.22524174008811,75.10364782608696,1,1,0,0,0,1,0,0
912.75,5,0.0,118.6575,41.49402272727273,18.286113333333333,0,1,0,0,0,0,0,1
6.912,3,0.2,2.5056,-24.95606827956989,4.70595,6,0,1,0,0,1,0,0
32.35,5,0.0,16.175,41.09658846153846,23.588055555555556,10,0,1,0,1,0,0,0
526.582,2,0.3,-52.6582,50.863919626168226,41.73789565217392,0,1,0,0,0,1,0,0
8.448,2,0.2,2.64,-9.896713259668509,14.335613333333331,7,0,1,0,0,0,0,1
5.67,3,0.0,0.1134,100.24185241379311,86.95386363636364,3,0,1,0,0,0,1,0
